X,Y,OBJECTID,Código,Nº_de_cent,Calle,Tipo_de_ví,Clase_de_a,Anchura_de,Disposició,Interdista,Nº_de_lumi,Tipo_de_so,Altura__m_,Luminaria,Tipo_de_lá,Potencia_d,Equipo_aux,Equipo_de,Uso_de_lám,Tipo_de__1,Potencia_1,Equipo_a_1,Equipo_d_1,Uso_de_l_1,Tipo_de_Pr,Luminari_1,Lámpara_pr,Equipo_d_2,Equipo_d_3,Municipio,POTENCIA_L1,POTENCIA_L2,POTENCIA_F,CENTRO_DE_MANDO
229489.577187444,3172003.30664481,16265,22020,CM-022,General san antonio 2,D3-D4,S3,7,Otra,0,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,VSAP,50,EM,NO,Hasta 24:00,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,50,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229484.205877224,3171992.22533401,16266,22021,CM-022,General san antonio 2,D3-D4,S3,7,Otra,0,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,VSAP,50,EM,NO,Hasta 24:00,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,50,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229503.544705266,3171989.0486138,16267,22022,CM-022,General san antonio 2,D3-D4,S3,7,Otra,0,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,VSAP,50,EM,NO,Hasta 24:00,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,50,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229496.161326493,3171980.45144709,16268,22023,CM-022,General san antonio 2,D3-D4,S3,7,Otra,0,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,VSAP,50,EM,NO,Hasta 24:00,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,50,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229505.51389552,3171969.68167586,16269,22024,CM-022,General san antonio 2,D3-D4,S3,7,Otra,0,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,VSAP,50,EM,NO,Hasta 24:00,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,50,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229552.663762731,3171906.98703721,16270,22025,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229566.752168833,3171879.30183467,16271,22026,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229602.074445109,3171842.56037891,16272,22027,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229624.427140862,3171808.81724391,16273,22028,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229633.146322814,3171783.47029685,16274,22029,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229617.047516125,3171758.54436879,16275,22034,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229611.735354511,3171729.45396988,16276,22035,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229620.862796542,3171705.9720751,16277,22036,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229621.445416794,3171674.33945742,16278,22037,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229620.28021975,3171649.88726552,16279,22038,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229656.402718812,3171783.39976013,16280,22030,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229711.515004852,3171784.20571872,16281,22031,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229735.172968145,3171786.62357133,16282,22032,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229786.118211247,3171791.45929971,16283,22033,CM-022,Camino el rincon,D3-D4,S4,6,Unilateral,40,1,Columna,5,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229547.676443313,3171952.16670718,16284,22040,CM-022,Plaza el rincon,E1-E2,S4,8,Otra,0,1,Columna,3,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229551.493116205,3171939.93696668,16285,22041,CM-022,Plaza el rincon,E1-E2,S4,8,Otra,0,1,Columna,3,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229549.065389117,3171931.76489823,16286,22042,CM-022,Plaza el rincon,E1-E2,S4,8,Otra,0,1,Columna,3,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229542.244751012,3171935.21903536,16287,22043,CM-022,Plaza el rincon,E1-E2,S4,8,Otra,0,1,Columna,3,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229537.814983561,3171944.55643503,16288,22039,CM-022,Plaza el rincon,E1-E2,S4,8,Otra,0,1,Columna,3,Artística con Reflector,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229539.40980684,3171913.76117321,16289,22044,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229528.38765385,3171906.36990192,16290,22045,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229516.785401269,3171899.84822059,16291,22046,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229521.716334712,3171887.23959497,16292,22047,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229528.38765385,3171874.19620913,16293,22048,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229540.860099278,3171880.42805032,16294,22049,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229553.187519806,3171886.51497143,16295,22050,CM-022,Parking el rincon,D1-D2,CE4,30,Unilateral,20,1,Brazo,6,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,Breña Baja,35,,49,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229430.617305558,3172106.04806247,16296,22051,CM-022,general san antonio 3,D3-D4,S3,7,Tresbolillo,25,4,Columna,4,Artística sin Reflector,BC,11,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,11,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229485.971237847,3171923.74607949,16297,22056,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229500.973817975,3171932.10229507,16298,22055,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229512.779157566,3171946.23413401,16299,22054,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229523.600657288,3171952.86996249,16300,22053,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229506.698434058,3171955.61513442,16301,22052,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229479.042985178,3171891.55231942,16302,22058,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229464.147228901,3171899.51421059,16303,22057,CM-022,Carretera a mazo,D3-D4,S3,7,Unilateral,35,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229440.591135059,3171875.45543938,16304,22059,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229459.29743465,3171867.32045052,16305,22060,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229454.274453637,3171835.12669045,16306,22061,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229449.998935382,3171807.26987326,16307,22062,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229444.52623377,3171774.79873978,16308,22063,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229456.329530757,3171731.22947236,16309,22064,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229458.497472622,3171702.58446979,16310,22065,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229446.935072551,3171674.42089662,16311,22066,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229470.300769606,3171630.3701998,16312,22067,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229474.7003652,3171591.84868806,16313,22069,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229507.382858042,3171597.92001416,16314,22068,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229478.077094152,3171516.33432339,16315,22070,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229480.294753871,3171501.93583987,16316,22071,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229483.035537564,3171494.24935244,16317,22072,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229487.190889849,3171480.02493985,16318,22073,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229489.156048922,3171468.77210709,16319,22074,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229493.265507802,3171457.82123362,16320,22075,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229496.378740812,3171446.74592447,16321,22076,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229422.476278033,3171564.82695714,16322,22084,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229425.550223508,3171551.43396959,16323,22083,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229431.94400923,3171524.77087762,16324,22082,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229478.498044454,3171425.9090875,16325,22077,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229462.192673987,3171429.8591443,16326,22078,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229450.334183228,3171455.28754228,16327,22079,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229446.628421163,3171468.12518055,16328,22080,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229436.746388991,3171497.25675678,16329,22081,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229506.36275945,3171384.48955459,16330,22085,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229505.942685744,3171357.88241427,16331,22086,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229494.609307325,3171335.48460994,16332,22087,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229464.412739456,3171328.55366872,16333,22088,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
229426.607676496,3171310.49641287,16334,22089,CM-022,Carretera a mazo 2,D3-D4,S4,6,Unilateral,25,1,Brazo,5,Viaria cierre policarbonato-metacrilato,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,35,,32,SAN ANTONIO (ESTACIÓN GUAGUAS) 
228809.560003995,3170397.78063189,17242,1001,CM-001,Calle la polvacera,D3-D4,S4,7,Unilateral,30,1,Brazo,5,Viaria con cierre vidrio plano (tipo I),HAL,100,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,100,,32,LA POLVACERA (CASA PANCHO) 
228837.722973202,3170406.45874106,17243,1002,CM-001,Calle la polvacera,D3-D4,S4,7,Unilateral,30,1,Brazo,5,Viaria con cierre vidrio plano (tipo I),HAL,100,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,100,,32,LA POLVACERA (CASA PANCHO) 
228868.320793001,3170417.24553438,17244,1004,CM-001,Calle la polvacera,D3-D4,S4,7,Unilateral,30,1,Brazo,5,Viaria con cierre vidrio plano (tipo I),HAL,100,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,100,,32,LA POLVACERA (CASA PANCHO) 
228879.196434253,3170395.83415422,17245,1003,CM-001,Calle la polvacera,D3-D4,S4,7,Unilateral,30,1,Brazo,5,Viaria con cierre vidrio plano (tipo I),HAL,100,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Breña Baja,100,,32,LA POLVACERA (CASA PANCHO) 
